,nodeA,nodeB
36744,6235,10135
36745,5715,17678
36746,14072,9290
36747,19111,2030
36748,9633,16850
36749,692,6965
36750,7671,18114
36751,9677,3739
36752,785,13138
36753,4093,11263
36754,18553,16354
36755,12083,6396
36756,6881,9530
36757,14011,1610
36758,14513,11421
36759,15936,920
36760,3015,18127
36761,17773,18123
36762,16501,9600
36763,10221,17094
36764,6645,17540
36765,11167,3423
36766,19712,18404
36767,3858,1256
36768,3930,14403
36769,3829,2575
36770,8528,163
36771,7440,8227
36772,17204,5359
36773,15260,4320
36774,14512,9462
36775,2553,9987
36776,8209,19343
36777,7023,2856
36778,14985,19162
36779,874,7832
36780,18712,16519
36781,18227,11472
36782,5013,15648
36783,19712,6492
36784,11260,1265
36785,6972,176
36786,10519,11649
36787,19599,11006
36788,16049,1440
36789,13151,16279
36790,14407,17211
36791,12310,19431
36792,785,17118
36793,1994,16232
36794,5354,4174
36795,534,8748
36796,5444,4069
36797,19630,3834
36798,858,13589
36799,9094,10134
36800,18754,4329
36801,19045,4198
36802,11925,6589
36803,2303,12500
36804,12092,7376
36805,1633,16987
36806,9578,7130
36807,511,19586
36808,8928,9332
36809,12801,16660
36810,1654,15768
36811,3478,12178
36812,6764,9157
36813,3932,18481
36814,5104,7318
36815,404,457
36816,8467,5359
36817,17204,592
36818,19454,3546
36819,1185,17429
36820,17728,17404
36821,10773,5229
36822,1808,2250
36823,2229,5604
36824,10080,3941
36825,8077,12953
36826,12947,6676
36827,9342,11627
36828,14294,11657
36829,1290,10317
36830,9900,11056
36831,12429,16286
36832,13671,11342
36833,13874,22
36834,2509,18963
36835,12190,2113
36836,2526,1511
36837,3901,14115
36838,17006,8886
36839,858,13810
36840,7884,8991
36841,15432,6509
36842,14949,2249
36843,7882,12700
36844,15898,18037
36845,19060,7262
36846,18552,18957
36847,3090,19642
36848,12387,5405
36849,10018,15951
36850,13088,12670
36851,3261,3656
36852,13095,2700
36853,11597,5576
36854,12041,11630
36855,3269,16668
36856,3091,19607
36857,10588,7215
36858,2227,18374
36859,18746,14309
36860,12438,7142
36861,9848,19062
36862,535,14096
36863,15146,3219
36864,10330,18080
36865,15731,2822
36866,7993,9455
36867,6527,2561
36868,15732,2768
36869,5104,3423
36870,4731,19072
36871,17138,3081
36872,8457,10484
36873,5980,8964
36874,2905,19549
36875,18906,15546
36876,12295,8832
36877,18073,9157
36878,19274,3416
36879,8235,6151
36880,16533,16964
36881,1788,9157
36882,16418,189
36883,2539,10499
36884,11597,9533
36885,7390,19659
36886,13305,13870
36887,10754,9212
36888,3281,6285
36889,17278,18984
36890,7024,4049
36891,7642,17593
36892,17531,3385
36893,2559,10333
36894,15956,13037
36895,2634,13865
36896,12257,16226
36897,2095,11678
36898,3674,325
36899,3091,12511
36900,6647,325
36901,14592,4955
36902,14070,14442
36903,19527,3433
36904,15192,5424
36905,5170,9879
36906,13616,15157
36907,11910,16744
36908,15011,14980
36909,164,11066
36910,3938,6708
36911,4159,5893
36912,2929,17848
36913,784,14868
36914,1944,17190
36915,11284,11494
36916,5248,3091
36917,14784,16438
36918,12170,3301
36919,12522,14272
36920,4042,3222
36921,16196,17081
36922,11794,13002
36923,15208,9893
36924,12398,6226
36925,9804,1875
36926,3239,4057
36927,16238,8310
36928,19124,8632
36929,8055,892
36930,15510,3176
36931,3878,17937
36932,19250,2990
36933,2187,1516
36934,7393,2994
36935,14295,12852
36936,5248,5481
36937,16569,2311
36938,13994,9326
36939,9959,17917
36940,7576,5641
36941,3510,7972
36942,421,13560
36943,16499,14352
36944,7888,13758
36945,1836,7867
36946,9813,5283
36947,10883,16436
36948,14932,4347
36949,6367,11495
36950,12365,9791
36951,4450,17450
36952,19479,6495
36953,14090,949
36954,534,19708
36955,1155,6849
36956,11832,4956
36957,396,17592
36958,14070,17554
36959,2690,18154
36960,17420,4928
36961,4826,7007
36962,1482,15478
36963,15949,13955
36964,14242,15676
36965,9848,19598
36966,12789,2697
36967,12060,7006
36968,13960,9613
36969,19519,16988
36970,15376,17801
36971,17318,5743
36972,938,7018
36973,7601,15521
36974,18040,14187
36975,3713,5875
36976,2996,16565
36977,2176,19595
36978,19616,15480
36979,4686,8378
36980,14741,13853
36981,15163,14631
36982,1039,5507
36983,455,4064
36984,13616,18613
36985,14327,16553
36986,14766,5329
36987,11161,9140
36988,4568,6749
36989,515,1877
36990,1994,15078
36991,19337,19364
36992,19688,4412
36993,19254,9469
36994,3761,10165
36995,17990,7130
36996,16774,6929
36997,3510,10930
36998,7533,8697
36999,3930,11549
37000,18614,16880
37001,4152,11197
37002,13999,12718
37003,636,9461
37004,17618,6218
37005,12226,8485
37006,12262,1664
37007,18588,17975
37008,5994,7236
37009,389,13401
37010,19636,4868
37011,18269,5037
37012,4071,9809
37013,6639,5179
37014,4179,16604
37015,17958,13365
37016,5444,14420
37017,102,940
37018,2915,14541
37019,7301,12941
37020,6233,14285
37021,5895,5332
37022,15074,13196
37023,12700,3367
37024,6277,10252
37025,16454,1749
37026,17378,2138
37027,18441,6714
37028,586,8675
37029,11399,17375
37030,7140,8748
37031,15075,17367
37032,15510,17993
37033,2929,18675
37034,7534,10052
37035,11282,18514
37036,6330,517
37037,3024,8852
37038,16085,3093
37039,5879,10431
37040,1836,18718
37041,19250,8335
37042,164,2451
37043,18666,3076
37044,19266,17477
37045,12155,15344
37046,17987,14680
37047,9961,14634
37048,10636,4225
37049,10251,17284
37050,8613,8135
37051,19025,2914
37052,10408,7434
37053,4884,5359
37054,17728,15407
37055,17591,7075
37056,18735,13468
37057,9289,15811
37058,3660,8336
37059,3497,13631
37060,16569,5348
37061,13977,10360
37062,15764,12258
37063,587,16803
37064,17482,2416
37065,3800,8229
37066,4586,2254
37067,5844,15631
37068,17037,9811
37069,8699,14765
37070,5444,10540
37071,18909,7475
37072,16055,9600
37073,15445,987
37074,13490,12560
37075,3752,7332
37076,11161,6789
37077,1457,14059
37078,11372,3855
37079,16974,12974
37080,3919,888
37081,3694,9653
37082,7865,7778
37083,3878,1325
37084,15146,16913
37085,18416,1265
37086,7502,5945
37087,7977,11074
37088,17190,600
37089,18457,3531
37090,3700,12303
37091,7126,304
37092,6441,3628
37093,17980,7279
37094,629,18366
37095,16299,671
37096,15285,731
37097,13668,9830
37098,210,9600
37099,11818,8162
37100,15126,17355
37101,4559,7660
37102,1836,10598
37103,11738,19331
37104,13349,13121
37105,19476,17543
37106,14268,5868
37107,10612,7511
37108,16498,7516
37109,3168,15140
37110,15369,16334
37111,8209,10227
37112,17190,4147
37113,19700,234
37114,17521,8
37115,5107,5866
37116,5895,12228
37117,1434,16918
37118,19296,13744
37119,18178,3656
37120,12985,15226
37121,14940,17695
37122,11669,7814
37123,16566,8370
37124,17464,6778
37125,14881,14101
37126,10026,6044
37127,11828,8429
37128,18,5177
37129,5677,3798
37130,9214,11132
37131,11432,18250
37132,14789,14902
37133,3871,16305
37134,14398,11872
37135,14048,18504
37136,17173,3692
37137,13113,634
37138,11376,15822
37139,3945,4592
37140,16751,4448
37141,3585,11943
37142,722,8649
37143,17023,16315
37144,6467,19422
37145,6794,1908
37146,10247,19581
37147,17087,8392
37148,7694,15389
37149,6399,17341
37150,568,11003
37151,7295,11583
37152,192,19310
37153,8820,13443
37154,9827,17597
37155,5863,2755
37156,257,13853
37157,14131,2979
37158,898,6226
37159,9424,13211
37160,15311,15106
37161,9618,14791
37162,15176,19534
37163,7513,5951
37164,3827,10646
37165,6442,17263
37166,2767,6152
37167,8971,16066
37168,10056,17159
37169,6093,12315
37170,19716,16665
37171,10531,8680
37172,7269,12948
37173,8538,13845
37174,6509,16517
37175,11418,12419
37176,14854,9754
37177,16011,16034
37178,785,11783
37179,3853,6446
37180,4243,12760
37181,14654,18696
37182,14645,14471
37183,5736,1373
37184,11042,7854
37185,14479,15283
37186,3463,13845
37187,4730,6120
37188,8552,15722
37189,7126,4556
37190,19645,8056
37191,6467,5051
37192,10373,4608
37193,8988,9417
37194,18552,18944
37195,10808,6571
37196,2112,123
37197,19072,18688
37198,18410,16517
37199,4291,8935
37200,10221,13420
37201,19250,3831
37202,16563,6493
37203,19011,14149
37204,3550,7579
37205,14504,4264
37206,9719,6602
37207,18327,13705
37208,1155,6220
37209,19712,684
37210,4724,1908
37211,10773,10068
37212,17039,43
37213,14288,7015
37214,15355,5018
37215,2117,9782
37216,12037,15573
37217,8455,8282
37218,17977,10463
37219,2417,7520
37220,17971,6718
37221,2227,13210
37222,18754,2345
37223,2187,8703
37224,15426,14623
37225,13381,1873
37226,11579,3840
37227,8349,19485
37228,9311,6373
37229,16454,7075
37230,5075,5664
37231,2620,4773
37232,803,2041
37233,5125,11899
37234,3689,7802
37235,1964,4604
37236,13674,13113
37237,12442,8791
37238,8496,16543
37239,2490,3571
37240,12569,2659
37241,5729,2104
37242,10934,5877
37243,15176,18614
37244,10885,8209
37245,18754,11440
37246,9916,10951
37247,389,10517
37248,19443,9110
37249,17845,9143
37250,14487,12092
37251,13314,5113
37252,12338,4720
37253,15445,8
37254,11314,8903
37255,8697,7716
37256,18818,2968
37257,16783,3705
37258,6947,19284
37259,16418,14430
37260,7076,15137
37261,17335,279
37262,9059,8781
37263,635,207
37264,4071,16317
37265,12224,3033
37266,18267,1903
37267,6095,5888
37268,3969,19431
37269,3368,102
37270,3563,16220
37271,2111,18702
37272,17425,15480
37273,18920,12294
37274,17396,18096
37275,8137,12251
37276,2679,4075
37277,19040,4034
37278,13791,19123
37279,10949,16092
37280,4586,17532
37281,18571,11723
37282,19240,16476
37283,7299,5043
37284,3573,2911
37285,17438,4153
37286,18542,16959
37287,2663,8984
37288,19026,2713
37289,13997,8153
37290,14804,17507
37291,220,9417
37292,6232,3374
37293,16196,13938
37294,164,6068
37295,17107,14149
37296,19402,15629
37297,7028,422
37298,17773,13075
37299,18701,805
37300,6500,6009
37301,6436,17509
37302,8513,17231
37303,17760,10484
37304,14242,18388
37305,12915,3529
37306,10454,9619
37307,6569,3892
37308,6682,9653
37309,2021,9600
37310,19578,3022
37311,500,254
37312,13977,12706
37313,3372,17231
37314,14856,12639
37315,4624,737
37316,2605,488
37317,4879,14785
37318,14874,3457
37319,8304,14632
37320,13587,108
37321,8260,3502
37322,5987,18975
37323,12377,19612
37324,18818,9157
37325,8465,6471
37326,8511,14915
37327,6717,8296
37328,8988,6641
37329,6462,2786
37330,9900,6474
37331,18386,4364
37332,10982,515
37333,5857,16747
37334,16886,17774
37335,19522,19052
37336,17081,16246
37337,4526,17058
37338,4128,2780
37339,12646,9157
37340,18818,18688
37341,9578,7893
37342,3137,1401
37343,8845,14342
37344,1449,8958
37345,17540,3456
37346,7301,19584
37347,10694,161
37348,11597,9080
37349,4734,6075
37350,7444,1555
37351,6016,3616
37352,3497,18089
37353,2012,15443
37354,16586,10675
37355,6553,9222
37356,5401,3728
37357,785,3419
37358,4222,3131
37359,3303,17679
37360,14229,11055
37361,11772,1703
37362,10459,9937
37363,17485,7469
37364,11943,16513
37365,1346,15416
37366,6084,3639
37367,3773,13528
37368,9940,20
37369,557,11134
37370,15900,8903
37371,14745,17337
37372,1003,11943
37373,13390,9851
37374,18159,16506
37375,6401,17656
37376,4724,13440
37377,3776,3476
37378,6405,10369
37379,9484,6828
37380,404,11386
37381,17626,19013
37382,19355,16177
37383,3008,5868
37384,13133,9675
37385,12719,15831
37386,164,19512
37387,15647,18968
37388,11818,10912
37389,10351,10506
37390,5013,11328
37391,2918,14040
37392,15046,15915
37393,17771,6722
37394,8103,16518
37395,13630,8739
37396,17973,18021
37397,11505,12639
37398,1944,18090
37399,187,2863
37400,1320,11440
37401,5498,15074
37402,6311,18071
37403,6039,5865
37404,13573,1023
37405,6942,9858
37406,13868,1057
37407,15534,2556
37408,19476,1264
37409,407,6788
37410,537,15874
37411,15353,1732
37412,3581,16810
37413,12642,14466
37414,9787,11441
37415,17168,18242
37416,16051,2108
37417,251,16317
37418,3540,19705
37419,3951,5629
37420,2706,14712
37421,18306,8038
37422,447,13167
37423,6399,19111
37424,5787,4044
37425,1344,14192
37426,17797,13573
37427,17417,4731
37428,6436,3383
37429,16525,17314
37430,12377,16080
37431,17984,268
37432,7267,9163
37433,5519,18156
37434,18131,2004
37435,17591,10086
37436,1155,16994
37437,13559,14343
37438,9787,574
37439,13314,19203
37440,14096,10665
37441,8356,4611
37442,6171,8281
37443,12555,18512
37444,8330,2213
37445,6743,14899
37446,4879,17264
37447,17088,3116
37448,1791,641
37449,16744,19439
37450,1396,15480
37451,16494,11334
37452,4015,14035
37453,14806,6580
37454,13289,13465
37455,15817,228
37456,5969,6848
37457,7616,10180
37458,5170,18810
37459,3395,6151
37460,7711,2913
37461,1438,16661
37462,15002,12925
37463,7615,18594
37464,7938,5038
37465,13668,13929
37466,18898,11549
37467,8250,13603
37468,12697,16232
37469,6048,2215
37470,11736,4457
37471,11282,6465
37472,1939,7587
37473,7239,7262
37474,14512,12846
37475,15197,4115
37476,14332,17666
37477,11634,18175
37478,13618,18718
37479,18991,11049
37480,15488,4606
37481,2242,18803
37482,8620,520
37483,2630,15984
37484,17743,7985
37485,12246,10888
37486,12034,11275
37487,4816,8360
37488,11806,3826
37489,14300,13967
37490,18183,10511
37491,3700,6226
37492,13400,19085
37493,3247,10844
37494,14228,8147
37495,10416,14953
37496,17949,5378
37497,7814,1237
37498,10069,12463
37499,17944,4270
37500,12798,15773
37501,18635,10543
37502,7456,8748
37503,4071,16433
37504,14414,1042
37505,164,7091
37506,17242,9600
37507,19097,15484
37508,18553,5946
37509,14854,6117
37510,5980,12634
37511,4332,18903
37512,17988,17001
37513,2583,14435
37514,11372,19198
37515,8096,16093
37516,164,8895
37517,11412,10775
37518,2048,15296
37519,12681,6292
37520,18130,16729
37521,17481,13184
37522,7666,515
37523,15003,4550
37524,3829,16729
37525,13173,3264
37526,15581,3878
37527,5969,8604
37528,464,8466
37529,5215,4160
37530,1203,7361
37531,14739,16521
37532,4615,8522
37533,14165,16351
37534,2731,1950
37535,5789,19217
37536,12820,12263
37537,17485,19556
37538,8200,16286
37539,15057,949
37540,7616,17619
37541,17867,1604
37542,5632,6446
37543,18400,4176
37544,1720,6012
37545,4686,6981
37546,16261,4712
37547,1204,9137
37548,17111,14882
37549,9068,3519
37550,15614,15649
37551,3997,15833
37552,12719,11072
37553,10552,2113
37554,12522,5359
37555,5075,9016
37556,15267,1308
37557,4797,4545
37558,164,5750
37559,18570,5222
37560,8928,16943
37561,16487,1366
37562,11318,1356
37563,12853,12490
37564,9297,10741
37565,9321,10430
37566,17456,12427
37567,4655,15949
37568,15488,19214
37569,7450,10499
37570,17911,9502
37571,16447,8650
37572,6064,1256
37573,89,5681
37574,8250,14943
37575,12151,11243
37576,19254,2943
37577,1836,14448
37578,7481,3060
37579,14691,10556
37580,386,18217
37581,13658,13104
37582,7600,5495
37583,5980,699
37584,3858,16823
37585,17989,25
37586,3700,6309
37587,12636,15849
37588,11247,2802
37589,19525,10268
37590,6732,13896
37591,1265,2041
37592,3139,13346
37593,6310,16994
37594,13230,8529
37595,3024,16479
37596,17993,15510
37597,7126,128
37598,13082,12656
37599,6,12209
37600,1843,3769
37601,15541,8267
37602,19026,10954
37603,12388,19510
37604,853,1453
37605,18523,5636
37606,15084,14372
37607,4,14953
37608,2605,4320
37609,7451,3954
37610,18717,16808
37611,2333,1078
37612,18711,8664
37613,16574,5433
37614,9618,3059
37615,4031,7450
37616,5541,12430
37617,15563,9568
37618,10537,18260
37619,8967,7712
37620,1906,8312
37621,2012,4167
37622,17706,13838
37623,2190,6109
37624,16196,6009
37625,7615,14627
37626,16749,3964
37627,13770,4620
37628,17547,373
37629,6487,3011
37630,13668,10934
37631,12711,7796
37632,4590,18315
37633,6541,7075
37634,3714,18339
37635,6377,18724
37636,8848,7075
37637,13682,10491
37638,2001,6956
37639,4020,4720
37640,15974,17324
37641,16349,1554
37642,3901,18502
37643,13923,3533
37644,1334,15799
37645,568,1258
37646,8071,2430
37647,15911,6226
37648,11251,14970
37649,11051,18993
37650,4343,220
37651,15898,16750
37652,19193,1583
37653,9851,9887
37654,4425,6153
37655,3154,2270
37656,11002,12159
37657,19508,13822
37658,9805,4902
37659,1726,11027
37660,11161,15571
37661,13173,950
37662,16494,6889
37663,17742,1014
37664,9094,17211
37665,15376,14412
37666,3339,17643
37667,17537,9653
37668,5790,721
37669,396,8939
37670,17275,11487
37671,14288,1908
37672,14655,15503
37673,18635,13183
37674,603,2149
37675,2021,700
37676,2931,15467
37677,2333,1873
37678,3536,16116
37679,77,15915
37680,15677,6520
37681,15510,13037
37682,15974,4784
37683,18900,6764
37684,6251,16387
37685,729,18743
37686,5715,5692
37687,14212,6676
37688,3328,2342
37689,16502,17653
37690,4526,2981
37691,2102,9803
37692,17958,1567
37693,12012,8697
37694,17712,3369
37695,17714,753
37696,789,4526
37697,4093,8668
37698,8928,19162
37699,19463,1768
37700,1009,18418
37701,4678,6450
37702,894,13929
37703,11531,10499
37704,14489,18440
37705,19476,13243
37706,4052,14013
37707,1123,17719
37708,5787,18105
37709,17769,11767
37710,4584,2932
37711,19072,11191
37712,10365,13075
37713,1239,4225
37714,10365,18976
37715,16850,10499
37716,19454,19221
37717,159,18350
37718,8691,15886
37719,3901,5959
37720,17481,1349
37721,10485,2425
37722,8305,385
37723,12264,11923
37724,6880,518
37725,603,11187
37726,4031,11623
37727,4141,16138
37728,9961,3457
37729,13023,7315
37730,2918,11812
37731,1536,19069
37732,16439,1128
37733,9510,17013
37734,1384,1235
37735,17738,19108
37736,1203,8551
37737,4559,5021
37738,12736,12871
37739,19377,13732
37740,4731,12511
37741,7456,16628
37742,18623,7328
37743,10365,17599
37744,1103,16053
37745,1599,5245
37746,1012,14958
37747,1306,16091
37748,8804,11364
37749,18429,18072
37750,427,9562
37751,4122,4011
37752,6926,13111
37753,9595,11766
37754,16204,5808
37755,17335,8306
37756,16377,18046
37757,4077,12356
37758,4810,7075
37759,16591,9461
37760,6066,12025
37761,12600,7633
37762,1133,4213
37763,19337,940
37764,181,10928
37765,18,18585
37766,4074,5565
37767,7126,9274
37768,8977,19567
37769,4857,18154
37770,16586,11674
37771,19330,8207
37772,7822,14403
37773,9720,1468
37774,2488,15357
37775,10460,6073
37776,6256,17469
37777,16048,2622
37778,17278,16118
37779,4933,87
37780,17677,7671
37781,6151,12163
37782,13238,12795
37783,17005,3705
37784,9677,2284
37785,6689,9484
37786,11921,8909
37787,10416,16107
37788,14663,10062
37789,10982,6589
37790,6942,4205
37791,515,19219
37792,17173,11122
37793,6675,17231
37794,18974,11220
37795,3761,5448
37796,7450,7985
37797,16509,654
37798,6277,2478
37799,14426,17237
37800,5167,3743
37801,4519,4905
37802,4343,10754
37803,9582,12869
37804,2766,12600
37805,8613,4513
37806,19274,12267
37807,9894,12270
37808,3997,2065
37809,18037,9157
37810,19613,18700
37811,601,16464
37812,4093,5163
37813,16950,13804
37814,19276,13249
37815,6467,8940
37816,1434,10526
37817,5673,16774
37818,9083,4804
37819,2708,4824
37820,172,16335
37821,3969,13717
37822,5900,17361
37823,11161,8747
37824,14327,4232
37825,9014,6113
37826,17190,10435
37827,18275,6114
37828,8101,1495
37829,7968,11623
37830,13668,6136
37831,19610,16462
37832,15261,15762
37833,12555,15797
37834,2941,7886
37835,19250,11850
37836,18304,11364
37837,10090,949
37838,19316,16150
37839,6006,15128
37840,18385,12622
37841,2092,17799
37842,10066,12822
37843,18877,10165
37844,323,18117
37845,2887,8946
37846,18496,11116
37847,1170,14536
37848,15551,4330
37849,19254,6256
37850,5584,5003
37851,19305,10803
37852,9321,11018
37853,10203,5126
37854,7479,8706
37855,6436,2970
37856,4243,12242
37857,15003,11998
37858,2508,6831
37859,15510,13693
37860,3773,15944
37861,18746,7681
37862,3168,6993
37863,9321,13913
37864,16345,3948
37865,17929,14971
37866,4441,6362
37867,12043,19412
37868,448,7671
37869,2417,7102
37870,5107,18457
37871,13032,3794
37872,6045,16851
37873,2070,10738
37874,15680,4478
37875,12387,18431
37876,6549,884
37877,12257,11857
37878,18304,9600
37879,17971,928
37880,15376,8534
37881,9773,823
37882,12827,7004
37883,16531,11985
37884,6367,14173
37885,6006,16076
37886,386,7578
37887,1170,5744
37888,667,15840
37889,3463,15773
37890,18309,17799
37891,13965,6819
37892,15445,8366
37893,13906,1659
37894,9232,8415
37895,953,14756
37896,3362,16451
37897,12634,9222
37898,1098,7186
37899,12389,8265
37900,11307,18487
37901,8269,15152
37902,12605,9394
37903,7134,7545
37904,404,4883
37905,3978,7371
37906,12621,8346
37907,5819,11091
37908,7416,9370
37909,15974,18139
37910,19385,13224
37911,4739,19638
37912,11076,9860
37913,15974,16817
37914,15510,17967
37915,4857,19031
37916,10751,11109
37917,9867,3353
37918,4435,8378
37919,16338,3516
37920,18017,19058
37921,18594,14323
37922,18523,10434
37923,13347,10435
37924,15355,4657
37925,14479,6547
37926,19612,784
37927,18230,15709
37928,17909,8229
37929,9773,9903
37930,18975,15910
37931,4425,6425
37932,7959,3506
37933,1258,1443
37934,557,10343
37935,12244,3928
37936,8496,4940
37937,3581,7661
37938,17971,14918
37939,18453,10523
37940,12136,7106
37941,7404,9973
37942,2179,3038
37943,10123,16394
37944,18331,5359
37945,14505,9645
37946,18109,7398
37947,12680,17459
37948,7290,903
37949,4762,6514
37950,9311,7949
37951,7305,19694
37952,8071,13037
37953,18299,3913
37954,9350,14996
37955,2428,2045
37956,19524,5914
37957,5779,19288
37958,18541,5064
37959,8330,8426
37960,7750,17357
37961,19459,15886
37962,8729,14379
37963,15211,14703
37964,1596,9562
37965,16164,19239
37966,9149,13670
37967,14921,2069
37968,15208,3656
37969,10365,10442
37970,10482,14269
37971,10689,1733
37972,10824,16004
37973,19145,9374
37974,13406,3692
37975,12476,1630
37976,7230,8799
37977,2727,1646
37978,17728,19349
37979,13173,4630
37980,2408,3814
37981,16598,9628
37982,6416,13603
37983,12377,19178
37984,12844,12387
37985,14327,9699
37986,10460,8281
37987,11052,16517
37988,6467,350
37989,6330,8427
37990,15011,13112
37991,6095,10284
37992,6106,17309
37993,1434,5829
37994,8845,6569
37995,557,9126
37996,9739,16149
37997,11249,2476
37998,18117,8023
37999,9489,7324
38000,11947,14561
38001,18265,3683
38002,17721,14541
38003,3430,2738
38004,2095,15487
38005,8845,9092
38006,10026,6127
38007,12285,10507
38008,238,1334
38009,14300,9502
38010,15844,7637
38011,18424,12227
38012,4074,5907
38013,14135,5210
38014,2679,10297
38015,19040,2086
38016,1633,14937
38017,15407,16025
38018,9635,14736
38019,12668,14736
38020,10851,5821
38021,17088,15365
38022,16741,11324
38023,7829,1196
38024,1180,3723
38025,15585,15261
38026,14242,7225
38027,8544,2110
38028,15421,2229
38029,2236,16549
38030,164,9133
38031,365,3108
38032,1103,17861
38033,19078,15773
38034,7572,2210
38035,11669,8333
38036,3694,16517
38037,4686,574
38038,13190,8429
38039,16334,9887
38040,16250,5067
38041,2199,9312
38042,6366,12189
38043,13445,3715
38044,4409,19652
38045,8867,9053
38046,4115,2894
38047,8269,6603
38048,1365,18298
38049,17591,12078
38050,8250,1232
38051,1155,1353
38052,15421,14730
38053,6786,751
38054,5298,17231
38055,15718,2249
38056,12867,7729
38057,14070,15037
38058,15208,3155
38059,17814,10915
38060,17691,2257
38061,2846,17880
38062,10365,14066
38063,13616,10995
38064,17536,17114
38065,12804,9226
38066,9479,11335
38067,11920,4223
38068,14230,15683
38069,12877,2788
38070,8421,13584
38071,14643,19100
38072,13381,6665
38073,18839,5868
38074,19610,11954
38075,1809,1803
38076,1334,5329
38077,11105,9710
38078,19715,19663
38079,3534,11875
38080,8582,16434
38081,8085,2865
38082,13656,19073
38083,19578,18868
38084,7216,17190
38085,12570,1909
38086,16147,14494
38087,6376,17011
38088,18457,12937
38089,14267,8134
38090,15211,11740
38091,19250,2949
38092,8528,6049
38093,19239,7444
38094,15466,4534
38095,6654,15990
38096,5281,14889
38097,14652,1714
38098,14042,2959
38099,4332,9847
38100,3624,17125
38101,1572,6320
38102,12881,19496
38103,19355,3635
38104,8455,11010
38105,6525,4726
38106,6330,12727
38107,10803,14114
38108,1302,2700
38109,15738,14579
38110,2303,1741
38111,2767,596
38112,19011,10266
38113,988,5806
38114,14272,10574
38115,16854,16735
38116,16812,588
38117,12257,7683
38118,4816,2721
38119,3649,18622
38120,5673,5291
38121,6820,17379
38122,5844,4635
38123,6093,19131
38124,2234,18708
38125,18711,4583
38126,15407,19523
38127,16383,7075
38128,1454,11555
38129,9956,10442
38130,17456,16346
38131,2768,13239
38132,4353,59
38133,18746,18776
38134,6155,5862
38135,2576,2718
38136,10133,2322
38137,16379,16994
38138,8328,13270
38139,11348,7742
38140,13794,9093
38141,658,5396
38142,12181,14152
38143,16253,185
38144,15680,1034
38145,9742,8671
38146,24,1738
38147,15262,10962
38148,8350,11294
38149,9659,3834
38150,19337,18277
38151,14586,10895
38152,16384,16706
38153,17537,16656
38154,14010,10303
38155,3041,11364
38156,7829,36
38157,12582,12847
38158,18311,7988
38159,3378,19652
38160,11313,17508
38161,13776,4913
38162,4922,16517
38163,718,7813
38164,9535,3556
38165,17660,12774
38166,18039,10570
38167,18304,7078
38168,3090,8203
38169,11122,15673
38170,12129,17283
38171,1241,6744
38172,14698,5036
38173,9794,1561
38174,15656,7006
38175,2796,5544
38176,8350,9502
38177,9848,6151
38178,1861,10256
38179,4509,18608
38180,11848,185
38181,9720,15773
38182,18232,6453
38183,5295,7791
38184,7932,19514
38185,15511,16885
38186,16566,15347
38187,4914,16223
38188,14623,1059
38189,10201,7481
38190,11008,7330
38191,11607,12305
38192,14854,14852
38193,1539,14170
38194,12235,14567
38195,15866,14824
38196,2931,7738
38197,15420,13815
38198,4724,784
38199,8691,8297
38200,11436,16476
38201,13618,9484
38202,4479,77
38203,4241,18870
38204,3323,3260
38205,10727,4907
38206,10072,13853
38207,3726,4623
38208,77,14333
38209,18309,17081
38210,3663,12215
38211,1663,19425
38212,14652,19475
38213,6946,1176
38214,5018,4790
38215,6463,1141
38216,5987,9157
38217,876,3851
38218,13674,19550
38219,885,12928
38220,3389,721
38221,1852,8610
38222,3095,9564
38223,11924,2893
38224,15138,3012
38225,7640,16533
38226,4624,12445
38227,11002,10059
38228,15315,7985
38229,7954,14244
38230,6820,456
38231,6154,581
38232,18109,332
38233,3776,10901
38234,5844,14400
38235,3676,2883
38236,18919,4915
38237,10454,18732
38238,5855,14937
38239,14044,10781
38240,2414,8065
38241,8928,11216
38242,5167,12445
38243,16851,16442
38244,14295,12789
38245,6093,19442
38246,18118,12775
38247,19698,9123
38248,4879,10756
38249,12621,19179
38250,1836,16902
38251,16531,18725
38252,15974,7259
38253,19385,19515
38254,13349,12925
38255,7857,4104
38256,16508,16585
38257,9616,7671
38258,17363,10165
38259,10575,8972
38260,67,17833
38261,18109,16517
38262,19524,12059
38263,13230,13725
38264,16422,2896
38265,16357,14052
38266,3901,4055
38267,17510,7324
38268,12681,14943
38269,14972,17122
38270,1717,3478
38271,3320,16517
38272,15956,12582
38273,4343,8634
38274,5354,5435
38275,18006,4856
38276,1058,4545
38277,14336,16756
38278,15760,6781
38279,13023,583
38280,1548,9751
38281,10062,13377
38282,1103,10862
38283,897,4986
38284,10500,9904
38285,6322,16729
38286,2156,12830
38287,15812,17152
38288,17088,4261
38289,17039,8184
38290,2641,8638
38291,6441,18838
38292,15732,15927
38293,19551,7003
38294,10090,5674
38295,15884,3868
38296,17023,15696
38297,9083,11926
38298,4731,5532
38299,10274,8088
38300,15812,7400
38301,16930,13332
38302,16048,4608
38303,16020,1396
38304,9659,2982
38305,9304,3007
38306,17939,16076
38307,2604,2502
38308,164,8786
38309,4594,13070
38310,3395,15927
38311,10851,13359
38312,4544,1421
38313,5354,10393
38314,601,17080
38315,18178,5983
38316,10632,5529
