,nodeA,nodeB,weight
4284,2528,1858,1
4285,2221,1757,1
4286,2589,2424,1
4287,2013,2382,1
4288,2695,2198,1
4289,2696,98,1
4290,2696,2695,1
4291,2696,2036,1
4292,1063,1628,1
4293,1063,1065,1
4294,2410,1811,1
4295,2410,204,1
4296,99,1852,1
4297,99,1803,1
4298,99,2578,1
4299,99,1613,1
4300,99,2592,1
4301,99,1619,1
4302,99,1722,1
4303,99,2679,1
4304,99,1255,1
4305,1546,1376,1
4306,2236,2542,1
4307,2236,2435,1
4308,2236,2262,1
4309,2262,2542,1
4310,2262,2435,1
4311,2262,2236,1
4312,1463,931,1
4313,1463,1399,1
4314,1463,1405,1
4315,1463,1406,1
4316,1463,1361,1
4317,1463,999,1
4318,1781,2663,1
4319,1781,1819,1
4320,1566,1567,1
4321,1567,1566,1
4322,1567,1358,1
4323,1983,2078,1
4324,2227,2072,1
4325,2227,1974,1
4326,2227,2390,1
4327,2227,1923,1
4328,146,17,1
4329,1358,1661,1
4330,1460,924,1
4331,976,905,1
4332,660,635,1
4333,77,337,1
4334,340,529,1
4335,340,341,1
4336,340,709,1
4337,341,529,1
4338,341,709,1
4339,389,185,1
4340,389,1937,1
4341,509,669,1
4342,509,314,1
4343,283,2093,1
4344,2268,2445,1
4345,2268,2275,1
4346,2268,1753,1
4347,2275,2445,1
4348,2275,2522,1
4349,2275,2268,1
4350,2275,2191,1
4351,1086,1545,1
4352,1086,1582,1
4353,1086,1641,1
4354,1086,1076,1
4355,1086,1078,1
4356,123,553,1
4357,265,758,1
4358,421,255,1
4359,883,1665,1
4360,883,1210,1
4361,2011,2633,1
4362,2011,1835,1
4363,2011,2182,1
4364,1020,2577,1
4365,988,1515,1
4366,2223,190,1
4367,2223,510,1
4368,356,190,1
4369,356,510,1
4370,1214,1635,1
4371,1827,1962,1
4372,1827,2083,1
4373,1827,2224,1
4374,1827,2110,1
4375,2463,1934,1
4376,1306,607,1
4377,1306,1499,1
4378,1310,1306,1
4379,1310,1499,1
4380,537,357,1
4381,537,606,1
4382,537,1204,1
4383,1457,1237,1
4384,58,1891,1
4385,58,536,1
4386,58,990,1
4387,58,2495,1
4388,454,1368,1
4389,454,183,1
4390,454,541,1
4391,2075,1855,1
4392,2170,1325,1
4393,1175,1325,1
4394,1175,1628,1
4395,1578,1622,1
4396,1578,1010,1
4397,1578,877,1
4398,1578,1651,1
4399,1578,1182,1
4400,2254,2347,1
4401,2254,2039,1
4402,2265,2347,1
4403,1879,2355,1
4404,1879,1760,1
4405,1879,763,1
4406,693,1501,1
4407,693,648,1
4408,693,1471,1
4409,693,531,1
4410,1633,1471,1
4411,307,598,1
4412,2384,2460,1
4413,520,524,1
4414,524,1454,1
4415,524,1169,1
4416,37,563,1
4417,38,372,1
4418,38,563,1
4419,38,273,1
4420,734,213,1
4421,771,104,1
4422,771,72,1
4423,1989,1882,1
4424,2126,2339,1
4425,2126,2213,1
4426,2126,2591,1
4427,572,112,1
4428,699,588,1
4429,1172,915,1
4430,1172,623,1
4431,1172,1141,1
4432,1172,2341,1
4433,1172,2108,1
4434,2166,2524,1
4435,2166,2167,1
4436,2166,971,1
4437,2166,776,1
4438,2167,2161,1
4439,2169,2420,1
4440,2292,2140,1
4441,2292,1899,1
4442,2293,1937,1
4443,398,419,1
4444,398,248,1
4445,398,776,1
4446,2404,2221,1
4447,515,637,1
4448,2434,2160,1
4449,2434,105,1
4450,623,637,1
4451,623,2140,1
4452,623,1937,1
4453,623,1064,1
4454,1583,900,1
4455,1583,2563,1
4456,1583,2396,1
4457,1689,1738,1
4458,1689,38,1
4459,1421,1417,1
4460,1421,821,1
4461,1607,1223,1
4462,1615,1229,1
4463,1615,1639,1
4464,428,184,1
4465,428,598,1
4466,428,433,1
4467,428,302,1
4468,432,184,1
4469,432,598,1
4470,432,428,1
4471,432,433,1
4472,432,302,1
4473,433,184,1
4474,85,425,1
4475,85,2368,1
4476,1145,1323,1
4477,1149,1323,1
4478,1149,1150,1
4479,1150,1323,1
4480,639,1763,1
4481,639,584,1
4482,2107,2574,1
4483,2107,2571,1
4484,2107,1953,1
4485,2107,1865,1
4486,2107,2046,1
4487,2107,613,1
4488,2107,2496,1
4489,268,232,1
4490,268,2571,1
4491,268,2046,1
4492,268,616,1
4493,281,460,1
4494,877,1651,1
4495,2118,2442,1
4496,2624,2702,1
4497,2624,1931,1
4498,2624,1878,1
4499,2624,2277,1
4500,2624,1204,1
4501,563,500,1
4502,2021,2218,1
4503,2021,87,1
4504,2396,2563,1
4505,717,2502,1
4506,717,1877,1
4507,717,2568,1
4508,717,1122,1
4509,717,523,1
4510,150,50,1
4511,150,643,1
4512,1947,2557,1
4513,152,1383,1
4514,2558,2514,1
4515,2558,450,1
4516,646,450,1
4517,1718,810,1
4518,1718,2582,1
4519,1718,2413,1
4520,1718,2414,1
4521,1718,201,1
4522,1718,28,1
4523,1718,1867,1
4524,1718,2138,1
4525,1718,1373,1
4526,271,718,1
4527,354,330,1
4528,354,839,1
4529,354,1072,1
4530,1252,1634,1
4531,1252,907,1
4532,1252,918,1
4533,1252,820,1
4534,1252,829,1
4535,1252,830,1
4536,1252,1485,1
4537,1252,1115,1
4538,1890,2039,1
4539,2132,1837,1
4540,1642,313,1
4541,1642,1475,1
4542,2315,2287,1
4543,188,141,1
4544,188,721,1
4545,188,755,1
4546,188,717,1
4547,188,42,1
4548,188,163,1
4549,188,415,1
4550,188,757,1
4551,188,380,1
4552,188,139,1
4553,188,120,1
4554,188,262,1
4555,188,523,1
4556,189,2664,1
4557,189,188,1
4558,189,42,1
4559,189,163,1
4560,189,395,1
4561,189,2102,1
4562,1714,1458,1
4563,838,1458,1
4564,1341,1044,1
4565,1341,812,1
4566,1356,1430,1
4567,2046,616,1
4568,417,317,1
4569,417,508,1
4570,2326,317,1
4571,2326,508,1
4572,2326,2324,1
4573,778,56,1
4574,13,482,1
4575,866,890,1
4576,1529,1314,1
4577,1529,882,1
4578,857,2060,1
4579,2620,1972,1
4580,1661,1469,1
4581,1661,1358,1
4582,143,180,1
4583,143,337,1
4584,143,346,1
4585,143,363,1
4586,670,603,1
4587,2205,1799,1
4588,541,183,1
4589,1820,2383,1
4590,1820,2569,1
4591,1533,900,1
4592,1533,1730,1
4593,1533,781,1
4594,1533,1277,1
4595,1533,970,1
4596,1668,2535,1
4597,1996,1997,1
4598,1828,2018,1
4599,1520,1258,1
4600,1520,1526,1
4601,1520,1200,1
4602,1520,920,1
4603,1520,1246,1
4604,1520,354,1
4605,1520,1524,1
4606,1520,1709,1
4607,1520,570,1
4608,1520,834,1
4609,1520,839,1
4610,1520,872,1
4611,1520,873,1
4612,1520,59,1
4613,1520,874,1
4614,1520,1245,1
4615,1520,1211,1
4616,1520,1072,1
4617,1524,1381,1
4618,1524,1526,1
4619,1524,1243,1
4620,1524,1245,1
4621,1990,233,1
4622,1990,2093,1
4623,1990,201,1
4624,1130,959,1
4625,1130,1334,1
4626,195,707,1
4627,196,216,1
4628,196,195,1
4629,196,707,1
4630,1295,886,1
4631,2678,2477,1
4632,2678,2576,1
4633,2189,2188,1
4634,2189,2190,1
4635,2189,2365,1
4636,2190,1955,1
4637,2190,2188,1
4638,2190,2189,1
4639,2190,2149,1
4640,2190,2365,1
4641,2194,1955,1
4642,2194,2188,1
4643,2194,2189,1
4644,2194,2190,1
4645,2194,2149,1
4646,1710,1450,1
4647,1710,576,1
4648,43,576,1
4649,2539,2213,1
4650,2067,1792,1
4651,181,518,1
4652,1002,1735,1
4653,668,1508,1
4654,668,604,1
4655,668,975,1
4656,668,2413,1
4657,668,2414,1
4658,668,263,1
4659,668,2683,1
4660,668,1315,1
4661,668,2562,1
4662,668,310,1
4663,2165,2363,1
4664,2165,538,1
4665,2165,2193,1
4666,2165,1143,1
4667,1727,1376,1
4668,709,529,1
4669,709,341,1
4670,28,586,1
4671,1940,2250,1
4672,2432,1755,1
4673,2330,1769,1
4674,2330,1631,1
4675,1725,921,1
4676,1725,1265,1
4677,55,1905,1
4678,55,361,1
4679,55,1832,1
4680,55,844,1
4681,1834,1905,1
4682,460,148,1
4683,346,337,1
4684,346,363,1
4685,20,267,1
4686,2622,2033,1
4687,2317,1353,1
4688,2317,2624,1
4689,2636,2300,1
4690,246,560,1
4691,444,753,1
4692,2673,995,1
4693,2673,2541,1
4694,1194,594,1
4695,2662,1822,1
4696,2662,2606,1
4697,2662,527,1
4698,2422,2376,1
4699,2351,1772,1
4700,1379,1611,1
4701,1380,1611,1
4702,1380,1717,1
4703,2403,2581,1
4704,90,680,1
4705,1967,695,1
4706,1154,819,1
4707,1154,1531,1
4708,2603,1756,1
4709,2613,1756,1
4710,1663,1756,1
4711,1663,2504,1
4712,1663,1266,1
4713,941,1717,1
4714,941,1441,1
4715,1207,900,1
4716,2449,1881,1
4717,2449,2158,1
4718,2449,2450,1
4719,2450,1881,1
4720,2451,2446,1
4721,2451,1973,1
4722,2549,2608,1
4723,2549,280,1
4724,2549,519,1
4725,2651,2059,1
4726,1968,527,1
4727,1968,1774,1
4728,1968,2619,1
4729,961,1515,1
4730,2438,2091,1
4731,595,233,1
4732,595,121,1
4733,2056,271,1
4734,2056,2095,1
4735,2304,2297,1
4736,2304,908,1
4737,1223,1607,1
4738,42,188,1
4739,1875,2439,1
4740,1058,2454,1
4741,1058,1211,1
4742,2129,2454,1
4743,452,117,1
4744,169,212,1
4745,1815,2670,1
4746,1815,2671,1
4747,1815,238,1
4748,1815,253,1
4749,46,238,1
4750,46,867,1
4751,441,297,1
4752,1059,1055,1
4753,2237,2274,1
4754,2237,2170,1
4755,145,2521,1
4756,145,2286,1
4757,145,390,1
4758,145,1224,1
4759,145,1218,1
4760,145,2248,1
4761,145,2251,1
4762,145,2280,1
4763,145,2296,1
4764,145,1530,1
4765,2481,1858,1
4766,1774,990,1
4767,805,990,1
4768,2659,743,1
4769,2659,2316,1
4770,743,2077,1
4771,743,65,1
4772,743,2316,1
4773,744,2077,1
4774,744,65,1
4775,744,743,1
4776,744,2316,1
4777,1838,2514,1
4778,1838,2380,1
4779,980,1488,1
4780,2101,2470,1
4781,2472,2476,1
4782,1414,945,1
4783,2561,2380,1
4784,756,176,1
4785,1461,1357,1
4786,1461,1593,1
4787,1461,304,1
4788,1461,1288,1
4789,81,647,1
4790,1139,780,1
4791,1139,1572,1
4792,1139,1018,1
4793,1139,1598,1
4794,607,1055,1
4795,607,821,1
4796,1946,1030,1
4797,1946,2516,1
4798,64,284,1
4799,185,389,1
4800,1272,1604,1
4801,240,2308,1
4802,240,61,1
4803,1294,915,1
4804,1434,1208,1
4805,1319,1391,1
4806,514,506,1
4807,387,293,1
4808,72,771,1
4809,72,202,1
4810,989,1418,1
4811,989,1068,1
4812,508,317,1
4813,2619,328,1
4814,2619,1774,1
4815,1572,1598,1
4816,1367,817,1
4817,1493,774,1
4818,1493,867,1
4819,26,1129,1
4820,210,644,1
4821,210,148,1
4822,2322,2498,1
4823,1109,2151,1
4824,253,2670,1
4825,253,1815,1
4826,165,432,1
4827,1630,1150,1
4828,27,532,1
4829,1419,525,1
4830,1419,1550,1
4831,522,525,1
4832,1427,525,1
4833,1427,1550,1
4834,2006,1824,1
4835,2222,2150,1
4836,272,516,1
4837,272,914,1
4838,692,296,1
4839,919,908,1
4840,939,1242,1
4841,331,179,1
4842,331,101,1
4843,331,774,1
4844,2490,1807,1
4845,802,973,1
4846,1048,984,1
4847,1878,2571,1
4848,1542,801,1
4849,1960,1949,1
4850,678,528,1
4851,2482,2645,1
4852,1169,1454,1
4853,2204,2173,1
4854,1964,1862,1
4855,1964,1863,1
4856,291,487,1
4857,1922,2026,1
4858,1928,1923,1
4859,1928,2114,1
4860,1176,2272,1
4861,1176,254,1
4862,1563,357,1
4863,1563,53,1
4864,2663,2229,1
4865,333,463,1
4866,2203,2397,1
4867,257,480,1
4868,257,36,1
4869,1242,939,1
4870,351,730,1
4871,895,1436,1
4872,1446,948,1
4873,1224,2673,1
4874,1848,2483,1
4875,1005,1313,1
4876,1168,802,1
4877,1439,53,1
4878,1439,803,1
4879,531,1490,1
4880,2667,2295,1
4881,2667,2381,1
4882,2667,2504,1
4883,2667,2429,1
4884,1382,1313,1
4885,2631,2601,1
4886,1915,2497,1
4887,1915,1981,1
4888,2590,388,1
4889,1803,1913,1
4890,2448,2311,1
4891,2448,519,1
4892,905,1397,1
4893,891,1437,1
4894,758,265,1
4895,2312,2587,1
4896,1160,1166,1
4897,2238,2271,1
4898,2249,2271,1
4899,2250,2271,1
4900,2252,2271,1
4901,2252,2277,1
4902,782,1532,1
4903,2407,2704,1
4904,2407,1631,1
4905,2200,2703,1
4906,2200,1797,1
4907,1216,1035,1
4908,1216,1571,1
4909,1216,1299,1
4910,1218,1035,1
4911,1218,1571,1
4912,1218,1299,1
4913,1218,1424,1
4914,1218,714,1
4915,1218,1670,1
4916,1218,833,1
4917,1218,1516,1
4918,1218,1530,1
4919,2202,1571,1
4920,2202,1303,1
4921,2202,2638,1
4922,885,831,1
4923,1069,1096,1
4924,1069,1685,1
4925,1069,1455,1
4926,1069,422,1
4927,2566,2531,1
4928,1602,1549,1
4929,2045,2550,1
4930,2037,1584,1
4931,2037,288,1
4932,2037,2151,1
4933,288,2157,1
4934,2151,1584,1
4935,1164,1584,1
4936,2157,2565,1
4937,971,1602,1
4938,1660,1083,1
4939,1660,952,1
4940,2611,1763,1
4941,2611,2606,1
4942,2076,211,1
4943,1324,1543,1
4944,1324,2076,1
4945,1324,1747,1
4946,1324,260,1
4947,2119,2154,1
4948,1076,1078,1
4949,1078,1076,1
4950,790,1510,1
4951,419,1747,1
4952,419,260,1
4953,779,542,1
4954,779,684,1
4955,1347,1147,1
4956,2578,99,1
4957,1613,1614,1
4958,1613,1162,1
4959,1614,1613,1
4960,2592,1852,1
4961,1619,1613,1
4962,1619,1614,1
4963,1722,1619,1
4964,1723,1619,1
4965,1723,1722,1
4966,2679,99,1
4967,2679,2578,1
4968,784,845,1
4969,784,1613,1
4970,784,1338,1
4971,917,850,1
4972,917,784,1
4973,917,1338,1
4974,1015,852,1
4975,1015,996,1
4976,1015,1338,1
4977,1338,855,1
4978,542,779,1
4979,1519,963,1
4980,1519,1177,1
4981,2496,2571,1
4982,2496,613,1
4983,1674,1123,1
4984,1674,1680,1
4985,1680,1123,1
4986,2233,2201,1
4987,363,337,1
4988,757,755,1
4989,757,1965,1
4990,2141,2418,1
4991,299,746,1
4992,299,2083,1
4993,299,596,1
4994,299,1827,1
4995,299,2110,1
4996,1685,1069,1
4997,1685,1455,1
4998,1685,422,1
4999,1850,2554,1
5000,1159,2564,1
5001,1159,1485,1
5002,380,1737,1
5003,380,1784,1
5004,380,2641,1
5005,380,2196,1
5006,380,1473,1
5007,380,1474,1
5008,380,1257,1
5009,380,934,1
5010,1536,1518,1
5011,1536,2504,1
5012,1771,1872,1
5013,1221,2703,1
5014,1221,1797,1
5015,938,1127,1
5016,938,2196,1
5017,2058,755,1
5018,2058,2232,1
5019,2058,757,1
5020,1455,1694,1
5021,1558,2564,1
5022,2564,1785,1
5023,880,815,1
5024,880,1523,1
5025,2298,2518,1
5026,1424,1799,1
5027,1801,1814,1
5028,834,1814,1
5029,839,1526,1
5030,839,1709,1
5031,839,59,1
5032,839,874,1
5033,839,1067,1
5034,1814,834,1
5035,1821,1801,1
5036,1821,834,1
5037,1231,854,1
5038,1231,956,1
5039,1231,1985,1
5040,1231,2086,1
5041,1231,1230,1
5042,1231,1232,1
5043,2211,854,1
5044,2211,1971,1
5045,2211,1232,1
5046,2216,2688,1
5047,2216,2705,1
5048,2470,1230,1
5049,2470,1277,1
5050,2470,2643,1
5051,2470,2646,1
5052,1495,1231,1
5053,1784,2688,1
5054,1784,2705,1
5055,1784,55,1
5056,1784,2199,1
5057,1784,844,1
5058,1936,1943,1
5059,1014,1091,1
5060,1014,1056,1
5061,1260,1104,1
5062,1262,1104,1
5063,1510,790,1
5064,1757,1842,1
5065,348,1596,1
5066,348,1244,1
5067,1244,1596,1
5068,1679,1726,1
5069,1684,1726,1
5070,1831,1832,1
5071,1831,1836,1
5072,1832,1836,1
5073,1836,1832,1
5074,1839,2688,1
5075,1839,2705,1
5076,1839,290,1
5077,1840,2688,1
5078,1840,2705,1
5079,1034,1730,1
5080,209,2704,1
5081,1065,1279,1
5082,2133,1925,1
5083,2133,2199,1
5084,2133,2206,1
5085,2152,1277,1
5086,2267,2196,1
5087,2269,2277,1
5088,1277,1476,1
5089,1277,2277,1
5090,2402,1921,1
5091,1408,1921,1
5092,2641,1745,1
5093,2643,2646,1
5094,2646,2643,1
5095,2206,1925,1
5096,2206,1984,1
5097,2379,1984,1
5098,2379,2206,1
5099,2392,1925,1
5100,1404,755,1
5101,1404,1143,1
5102,2512,1930,1
5103,972,953,1
5104,2065,1985,1
5105,2065,2086,1
5106,1167,1330,1
5107,1167,1331,1
5108,1167,1332,1
5109,1789,2469,1
5110,2102,2664,1
5111,1473,1474,1
5112,1473,1249,1
5113,1474,1249,1
5114,1715,1734,1
5115,1715,1386,1
5116,2621,2105,1
5117,302,598,1
5118,302,428,1
5119,1666,1133,1
5120,2668,2365,1
5121,2121,2212,1
5122,1387,1239,1
5123,1817,2464,1
5124,2697,2700,1
5125,2697,2288,1
5126,2697,2698,1
5127,2697,1759,1
5128,2698,2700,1
5129,2698,1759,1
5130,1759,2288,1
5131,1300,1320,1
5132,1300,1342,1
5133,2454,1342,1
5134,2386,2387,1
5135,588,186,1
5136,588,699,1
5137,2628,2629,1
5138,820,829,1
5139,820,1115,1
5140,128,103,1
5141,962,829,1
5142,2552,2026,1
5143,2576,1051,1
5144,1912,304,1
5145,1912,1932,1
5146,2242,2458,1
5147,2375,2416,1
5148,1681,1682,1
5149,1682,1681,1
5150,2661,2159,1
5151,2661,1910,1
5152,2661,2506,1
5153,2661,2242,1
5154,2661,2375,1
5155,2366,2506,1
5156,2366,2575,1
5157,2366,2458,1
5158,2575,2388,1
5159,2248,2296,1
5160,2251,2296,1
5161,2280,2286,1
5162,1113,1380,1
5163,101,2680,1
5164,101,2686,1
5165,916,2686,1
5166,916,2373,1
5167,916,2374,1
5168,1751,2691,1
5169,888,1731,1
5170,888,896,1
5171,888,41,1
5172,894,1255,1
5173,904,1733,1
5174,904,889,1
5175,904,892,1
5176,904,352,1
5177,904,1372,1
5178,904,115,1
5179,2025,2693,1
5180,2025,2377,1
5181,292,904,1
5182,2153,2699,1
5183,2153,889,1
5184,2153,1977,1
5185,2153,1982,1
5186,2153,1992,1
5187,2153,2025,1
5188,2153,1716,1
5189,2153,2002,1
5190,2153,2219,1
5191,2153,2318,1
5192,2153,115,1
5193,2153,2008,1
5194,2153,2022,1
5195,2247,2701,1
5196,2247,2263,1
5197,2263,2701,1
5198,533,777,1
5199,2456,1742,1
5200,1598,780,1
5201,1713,889,1
5202,1713,1870,1
5203,1713,1978,1
5204,1713,1982,1
5205,1713,1991,1
5206,1713,1992,1
5207,1713,138,1
5208,1713,41,1
5209,1713,2153,1
5210,1713,1716,1
5211,1713,2002,1
5212,1713,892,1
5213,1713,468,1
5214,1713,2510,1
5215,1713,416,1
5216,1713,115,1
5217,1716,1982,1
5218,1716,1991,1
5219,1716,138,1
5220,1716,41,1
5221,1716,1713,1
5222,1716,892,1
5223,2002,1713,1
5224,2285,2311,1
5225,2285,2138,1
5226,1383,1398,1
5227,1384,1383,1
5228,892,889,1
5229,2234,2208,1
5230,2235,2208,1
5231,2362,1870,1
5232,2362,2510,1
5233,1372,896,1
5234,1372,352,1
5235,468,896,1
5236,468,182,1
5237,468,2377,1
5238,468,491,1
5239,491,182,1
5240,491,2377,1
5241,2510,1977,1
5242,2510,1978,1
5243,2510,1991,1
5244,2510,2002,1
5245,2510,416,1
5246,126,94,1
5247,126,2208,1
5248,2208,2313,1
5249,2219,1977,1
5250,2219,2008,1
5251,2219,2022,1
5252,1255,95,1
5253,358,95,1
5254,358,1255,1
5255,1761,2208,1
5256,1913,416,1
5257,2318,1977,1
5258,2318,491,1
5259,416,138,1
5260,115,2421,1
5261,1906,2421,1
5262,2008,2022,1
5263,2022,2008,1
5264,1156,1013,1
5265,714,1035,1
5266,714,1299,1
5267,714,833,1
5268,1796,2001,1
5269,1796,1030,1
5270,1796,1917,1
5271,1796,833,1
5272,833,2001,1
5273,833,1516,1
5274,1392,1299,1
5275,1530,1424,1
5276,589,282,1
5277,589,592,1
5278,592,1144,1
5279,592,282,1
5280,592,589,1
5281,592,1509,1
5282,1509,1144,1
5283,1509,589,1
5284,703,2233,1
5285,1798,2120,1
5286,1700,1157,1
5287,741,1157,1
5288,741,687,1
5289,1704,1157,1
5290,1134,1264,1
5291,1134,2281,1
5292,273,372,1
5293,1747,2160,1
5294,1747,2434,1
5295,2009,2534,1
5296,785,1513,1
5297,1999,2515,1
5298,1999,2003,1
5299,2003,2515,1
5300,2003,1999,1
5301,2264,2519,1
5302,1385,1653,1
5303,1635,1706,1
5304,1873,1998,1
5305,280,10,1
5306,388,2590,1
5307,1981,2491,1
5308,2239,587,1
5309,2239,2507,1
5310,2239,2513,1
5311,2239,2413,1
5312,2239,2414,1
5313,371,2507,1
5314,1373,1366,1
5315,2373,2507,1
5316,2373,2413,1
5317,2373,2414,1
5318,2373,1366,1
5319,2373,2374,1
5320,2374,2507,1
5321,2374,2513,1
5322,2374,1366,1
5323,2374,2373,1
5324,1315,2595,1
5325,2452,2595,1
5326,2452,1315,1
5327,2562,2595,1
5328,1777,2064,1
5329,1802,2064,1
5330,1802,1777,1
5331,1937,1064,1
5332,952,1064,1
5333,1064,1937,1
5334,2538,2325,1
5335,2114,1923,1
5336,2124,1928,1
5337,2124,2114,1
5338,2553,1875,1
5339,2503,2358,1
5340,1511,1357,1
5341,990,1774,1
5342,2418,2141,1
5343,2418,2345,1
5344,873,920,1
5345,59,1709,1
5346,59,570,1
5347,59,872,1
5348,59,874,1
5349,2106,1750,1
5350,1629,796,1
5351,1874,1920,1
5352,2069,2434,1
5353,2088,2524,1
5354,2088,2525,1
5355,2088,2167,1
5356,2088,248,1
5357,2088,776,1
5358,248,419,1
5359,248,105,1
5360,260,619,1
5361,260,2524,1
5362,260,2166,1
5363,260,419,1
5364,260,2069,1
5365,261,626,1
5366,2579,2279,1
5367,2579,2336,1
5368,2599,2162,1
5369,1866,2272,1
5370,2116,2125,1
5371,1120,1677,1
5372,1120,2275,1
5373,1551,272,1
5374,1551,914,1
5375,2191,362,1
5376,2337,2218,1
5377,2337,2606,1
5378,2337,2610,1
5379,914,272,1
5380,1245,1243,1
5381,1929,2349,1
5382,571,2331,1
5383,571,424,1
5384,571,2495,1
5385,571,1762,1
5386,571,19,1
5387,571,2694,1
5388,2495,571,1
5389,2495,1762,1
5390,2495,2694,1
5391,1762,571,1
5392,1762,2694,1
5393,19,571,1
5394,2533,2517,1
5395,392,154,1
5396,1659,1652,1
5397,1659,1093,1
5398,1659,1094,1
5399,2085,1093,1
5400,2085,1094,1
5401,355,1093,1
5402,355,1094,1
5403,355,2068,1
5404,2228,1093,1
5405,2228,1094,1
5406,2228,2068,1
5407,2228,2085,1
5408,2694,2331,1
5409,617,226,1
5410,422,1691,1
5411,2142,2096,1
5412,1477,1252,1
5413,1485,1252,1
5414,2185,2109,1
5415,2117,2639,1
5416,1211,1247,1
5417,1884,745,1
5418,1884,1886,1
5419,1884,1902,1
5420,1885,745,1
5421,1885,1884,1
5422,1885,1886,1
5423,1885,1902,1
5424,1886,745,1
5425,1886,1902,1
5426,1887,2258,1
5427,1902,1887,1
5428,837,1686,1
